type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,069641,聯電元大1B購05,TW22Z0696411,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069642,華通元大23購01,TW22Z0696429,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069643,國巨元大19購19,TW22Z0696437,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069644,台積電元大19購53,TW22Z0696445,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069645,台積電元大19購54,TW22Z0696452,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069646,台積電元大1B購16,TW22Z0696460,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069647,華邦電元大19購04,TW22Z0696478,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069648,金像電元大19購09,TW22Z0696486,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069649,南亞科元大19購06,TW22Z0696494,2022/03/28,上市,,RWSCCA
上市認購(售)權證,06964P,美時元大21售01,TW22Z06964P0,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069650,南亞科元大19購07,TW22Z0696502,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069651,聯發科元大19購38,TW22Z0696510,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069652,聯發科元大19購39,TW22Z0696528,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069653,聯發科元大1B購16,TW22Z0696536,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069654,一詮元大23購01,TW22Z0696544,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069655,宏達電元大19購10,TW22Z0696551,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069656,宏達電元大19購11,TW22Z0696569,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069657,長榮元大19購71,TW22Z0696577,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069658,長榮元大19購72,TW22Z0696585,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069659,長榮元大1B購11,TW22Z0696593,2022/03/28,上市,,RWSCCA
上市認購(售)權證,06965P,聯電元大21售08,TW22Z06965P7,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069660,陽明元大19購54,TW22Z0696601,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069661,陽明元大19購55,TW22Z0696619,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069662,陽明元大19購56,TW22Z0696627,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069663,華航元大19購27,TW22Z0696635,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069664,華航元大19購28,TW22Z0696643,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069665,華航元大19購29,TW22Z0696650,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069666,萬海元大19購42,TW22Z0696668,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069667,萬海元大19購43,TW22Z0696676,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069668,萬海元大1B購05,TW22Z0696684,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069669,長榮航元大24購03,TW22Z0696692,2022/03/28,上市,,RWSCCA
上市認購(售)權證,06966P,台積電元大21售20,TW22Z06966P5,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069670,台驊控元大19購05,TW22Z0696700,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069671,晶豪科元大19購19,TW22Z0696718,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069672,奇鋐元大19購05,TW22Z0696726,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069673,創意元大19購04,TW22Z0696734,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069674,群創元大1B購09,TW22Z0696742,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069675,乙盛元大19購02,TW22Z0696759,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069676,晶碩元大19購01,TW22Z0696767,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069677,志超元大19購03,TW22Z0696775,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069678,世紀鋼元大1C購01,TW22Z0696783,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069679,臺股指元大1A購11,TW22Z0696791,2022/03/28,上市,,RWICCE
上市認購(售)權證,06967P,聯發科元大21售10,TW22Z06967P3,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069680,臺股指元大1A購12,TW22Z0696809,2022/03/28,上市,,RWICCE
上市認購(售)權證,069681,臺股指元大1A購14,TW22Z0696817,2022/03/28,上市,,RWICCE
上市認購(售)權證,069682,臺股指元大1A購16,TW22Z0696825,2022/03/28,上市,,RWICCE
上市認購(售)權證,069683,鴻海富邦1B購02,TW22Z0696833,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069684,華邦電富邦1B購01,TW22Z0696841,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069685,中工富邦23購01,TW22Z0696858,2022/03/28,上市,,RWSCCA
上市認購(售)權證,069686,台肥兆豐1A購01,TW22Z0696866,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069687,第一金中信19購01,TW22Z0696874,2022/03/29,上市,,RWSCCE
上市認購(售)權證,069688,創意中信1B購01,TW22Z0696882,2022/03/29,上市,,RWSCCE
上市認購(售)權證,069689,燁輝國泰1B購01,TW22Z0696890,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06968P,聯發科元大21售11,TW22Z06968P1,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069690,允強國泰1B購01,TW22Z0696908,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069691,瑞昱國泰1B購01,TW22Z0696916,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069692,中砂群益1B購01,TW22Z0696924,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069693,中鴻群益19購05,TW22Z0696932,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069694,中鴻群益1B購01,TW22Z0696940,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069695,為升群益19購01,TW22Z0696957,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069696,鴻海群益1A購02,TW22Z0696965,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069697,鴻海群益1B購01,TW22Z0696973,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069698,華航群益19購15,TW22Z0696981,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069699,華航群益19購16,TW22Z0696999,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06969P,長榮元大21售15,TW22Z06969P9,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069700,大立光群益19購13,TW22Z0697005,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069701,群創群益1A購02,TW22Z0697013,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069702,世芯群益19購08,TW22Z0697021,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069703,新唐群益1A購06,TW22Z0697039,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069704,天鈺群益19購03,TW22Z0697047,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069705,盛群群益19購02,TW22Z0697054,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069706,盛群群益19購03,TW22Z0697062,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069707,同欣電群益19購05,TW22Z0697070,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069708,樺漢群益1A購01,TW22Z0697088,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069709,晶碩群益1A購01,TW22Z0697096,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06970P,長榮元大24售05,TW22Z06970P7,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069710,潤泰新群益19購01,TW22Z0697104,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069711,世紀鋼群益19購02,TW22Z0697112,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069712,永光永豐1B購01,TW22Z0697120,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069713,聯電永豐1A購01,TW22Z0697138,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069714,金寶永豐19購01,TW22Z0697146,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069715,鴻海永豐1A購01,TW22Z0697153,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069716,華邦電永豐1A購01,TW22Z0697161,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069717,可成永豐1B購01,TW22Z0697179,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069718,長榮永豐1A購06,TW22Z0697187,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069719,開發金永豐1B購01,TW22Z0697195,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06971P,玉晶光元大24售01,TW22Z06971P5,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069720,健和興永豐19購01,TW22Z0697203,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069721,嘉澤永豐1A購01,TW22Z0697211,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069722,健策永豐19購02,TW22Z0697229,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069723,大眾控永豐1A購01,TW22Z0697237,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069724,新唐永豐1B購01,TW22Z0697245,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069725,同欣電永豐1B購01,TW22Z0697252,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069726,明基材永豐19購02,TW22Z0697260,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069727,T50正2國票1C購01,TW22Z0697278,2022/03/29,上市,,RWBCCA
上市認購(售)權證,069728,美時國票1B購02,TW22Z0697286,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069729,華通國票1A購04,TW22Z0697294,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06972P,日月光元大21售02,TW22Z06972P3,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069730,長榮航國票1B購05,TW22Z0697302,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069731,康普國票1A購02,TW22Z0697310,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069732,新唐國票1A購03,TW22Z0697328,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069733,中鋼日盛19購02,TW22Z0697336,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069734,元油反統一1C購01,TW22Z0697344,2022/03/29,上市,,RWBCCA
上市認購(售)權證,069735,金像電統一19購03,TW22Z0697351,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069736,創意統一19購02,TW22Z0697369,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069737,新唐統一1A購06,TW22Z0697377,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069738,新唐統一1B購03,TW22Z0697385,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069739,同欣電統一1A購02,TW22Z0697393,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06973P,聯發科富邦23售07,TW22Z06973P1,2022/07/04,上市,,RWSCPE
上市認購(售)權證,069740,聯電元富1C購04,TW22Z0697401,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069741,台積電元富19購29,TW22Z0697419,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069742,台積電元富19購30,TW22Z0697427,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069743,台積電元富1C購17,TW22Z0697435,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069744,聯發科元富33購01,TW22Z0697443,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069745,長榮元富33購01,TW22Z0697450,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069746,陽明元富19購16,TW22Z0697468,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069747,華航元富19購06,TW22Z0697476,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069748,新唐元富23購01,TW22Z0697484,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069749,健策康和1B購02,TW22Z0697492,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06974P,聚陽中信21售01,TW22Z06974P9,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069750,富采康和1A購04,TW22Z0697500,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069751,晶碩康和19購01,TW22Z0697518,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069752,富邦金第一26購01,TW22Z0697526,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069753,國泰金第一26購01,TW22Z0697534,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069754,開發金第一25購01,TW22Z0697542,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069755,台新金第一23購01,TW22Z0697559,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069756,新光金第一2C購01,TW22Z0697567,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069757,同欣電第一25購01,TW22Z0697575,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069758,長榮航麥證19購03,TW22Z0697583,2022/03/29,上市,,RWSCCE
上市認購(售)權證,069759,和益凱基19購01,TW22Z0697591,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06975P,聯電國泰23售03,TW22Z06975P6,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069760,永光凱基1B購02,TW22Z0697609,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069761,上銀凱基1B購03,TW22Z0697617,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069762,正新凱基1C購01,TW22Z0697625,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069763,裕隆凱基1C購01,TW22Z0697633,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069764,聯電凱基19購27,TW22Z0697641,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069765,金寶凱基1A購01,TW22Z0697658,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069766,鴻海凱基1B購05,TW22Z0697666,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069767,鴻海凱基1B購06,TW22Z0697674,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069768,鴻海凱基1B購07,TW22Z0697682,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069769,友訊凱基1C購01,TW22Z0697690,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06976P,美時群益23售02,TW22Z06976P4,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069770,精元凱基1C購01,TW22Z0697708,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069771,友達凱基21購03,TW22Z0697716,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069772,聯發科凱基19購30,TW22Z0697724,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069773,盟立凱基1C購01,TW22Z0697732,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069774,可成凱基1B購03,TW22Z0697740,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069775,長榮凱基1A購20,TW22Z0697757,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069776,萬海凱基19購21,TW22Z0697765,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069777,萬海凱基1B購04,TW22Z0697773,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069778,兆豐金凱基1C購01,TW22Z0697781,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069779,第一金凱基1C購01,TW22Z0697799,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06977P,台達電群益21售02,TW22Z06977P2,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069780,晶豪科凱基1B購01,TW22Z0697807,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069781,欣興凱基1A購09,TW22Z0697815,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069782,辛耘凱基1C購01,TW22Z0697823,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069783,通嘉凱基1A購03,TW22Z0697831,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069784,富采凱基1A購02,TW22Z0697849,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069785,新唐凱基1A購06,TW22Z0697856,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069786,新唐凱基1B購02,TW22Z0697864,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069787,嘉彰凱基1C購01,TW22Z0697872,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069788,凌通凱基1B購01,TW22Z0697880,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069789,嘉聯益凱基1C購01,TW22Z0697898,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06978P,金像電群益21售01,TW22Z06978P0,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069790,啟碁凱基1C購01,TW22Z0697906,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069791,訊芯凱基1C購01,TW22Z0697914,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069792,緯穎凱基19購02,TW22Z0697922,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069793,台泥元大19購04,TW22Z0697930,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069794,台泥元大1B購01,TW22Z0697948,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069795,中興電元大1B購02,TW22Z0697955,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069796,大亞元大19購05,TW22Z0697963,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069797,大亞元大19購06,TW22Z0697971,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069798,永光元大1C購01,TW22Z0697989,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069799,美時元大23購01,TW22Z0697997,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06979P,微星群益22售02,TW22Z06979P8,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069800,中鋼元大19購11,TW22Z0698003,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069801,中鋼元大19購12,TW22Z0698011,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069802,中鴻元大19購10,TW22Z0698029,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069803,中鴻元大19購11,TW22Z0698037,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069804,聯電元大1B購06,TW22Z0698045,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069805,聯電元大23購01,TW22Z0698052,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069806,華通元大19購05,TW22Z0698060,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069807,國巨元大19購20,TW22Z0698078,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069808,國巨元大19購21,TW22Z0698086,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069809,台積電元大19購56,TW22Z0698094,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06980P,一詮群益21售01,TW22Z06980P6,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069810,台積電元大19購57,TW22Z0698102,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069811,台積電元大23購02,TW22Z0698110,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069812,台積電元大23購03,TW22Z0698128,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069813,台積電元大33購01,TW22Z0698136,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069814,漢唐元大19購02,TW22Z0698144,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069815,聯發科元大19購40,TW22Z0698151,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069816,聯發科元大19購41,TW22Z0698169,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069817,聯發科元大23購01,TW22Z0698177,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069818,聯發科元大23購02,TW22Z0698185,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069819,宏達電元大19購12,TW22Z0698193,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06981P,長榮群益22售02,TW22Z06981P4,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069820,長榮元大23購01,TW22Z0698201,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069821,長榮元大23購02,TW22Z0698219,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069822,長榮元大24購03,TW22Z0698227,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069823,長榮元大26購01,TW22Z0698235,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069824,裕民元大19購07,TW22Z0698243,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069825,陽明元大23購02,TW22Z0698250,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069826,陽明元大23購03,TW22Z0698268,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069827,萬海元大1C購03,TW22Z0698276,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069828,萬海元大23購01,TW22Z0698284,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069829,台驊控元大1C購01,TW22Z0698292,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06982P,萬海群益21售01,TW22Z06982P2,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069830,開發金元大1B購04,TW22Z0698300,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069831,第一金元大1B購01,TW22Z0698318,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069832,聯詠元大19購18,TW22Z0698326,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069833,景碩元大19購11,TW22Z0698334,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069834,創意元大19購05,TW22Z0698342,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069835,嘉澤元大19購03,TW22Z0698359,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069836,大眾控元大19購02,TW22Z0698367,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069837,聯德元大19購01,TW22Z0698375,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069838,凌通元大19購02,TW22Z0698383,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069839,盛群元大19購02,TW22Z0698391,2022/03/29,上市,,RWSCCA
上市認購(售)權證,06983P,萬海群益21售02,TW22Z06983P0,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069840,同欣電元大19購07,TW22Z0698409,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069841,惠特元大19購05,TW22Z0698417,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069842,大成鋼富邦1B購03,TW22Z0698425,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069843,長榮富邦1B購05,TW22Z0698433,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069844,中信金富邦1C購01,TW22Z0698441,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069845,新唐富邦19購02,TW22Z0698458,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069846,潤泰新富邦1B購01,TW22Z0698466,2022/03/29,上市,,RWSCCA
上市認購(售)權證,069847,台積電國泰1B購05,TW22Z0698474,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069848,台積電國泰1B購06,TW22Z0698482,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069849,昇貿國泰1B購01,TW22Z0698490,2022/03/30,上市,,RWSCCA
上市認購(售)權證,06984P,萬海群益23售01,TW22Z06984P8,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069850,智邦中信19購01,TW22Z0698508,2022/03/30,上市,,RWSCCE
上市認購(售)權證,069851,智邦中信1B購01,TW22Z0698516,2022/03/30,上市,,RWSCCE
上市認購(售)權證,069852,宏達電中信19購02,TW22Z0698524,2022/03/30,上市,,RWSCCE
上市認購(售)權證,069853,康普中信19購01,TW22Z0698532,2022/03/30,上市,,RWSCCE
上市認購(售)權證,069854,世紀鋼中信19購01,TW22Z0698540,2022/03/30,上市,,RWSCCE
上市認購(售)權證,069855,元油反群益1B購01,TW22Z0698557,2022/03/30,上市,,RWBCCA
上市認購(售)權證,069856,微星群益19購01,TW22Z0698565,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069857,偉詮電群益19購03,TW22Z0698573,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069858,長榮群益1B購12,TW22Z0698581,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069859,長榮群益1B購13,TW22Z0698599,2022/03/30,上市,,RWSCCA
上市認購(售)權證,06985P,晶華群益21售02,TW22Z06985P5,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069860,長榮群益1B購14,TW22Z0698607,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069861,世芯群益19購09,TW22Z0698615,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069862,台表科群益19購06,TW22Z0698623,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069863,矽創群益19購03,TW22Z0698631,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069864,世紀鋼群益19購03,TW22Z0698649,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069865,潤泰全兆豐1A購01,TW22Z0698656,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069866,健策兆豐19購01,TW22Z0698664,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069867,晶碩兆豐19購01,TW22Z0698672,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069868,和益永豐19購01,TW22Z0698680,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069869,長榮航永豐21購02,TW22Z0698698,2022/03/30,上市,,RWSCCA
上市認購(售)權證,06986P,智易群益21售04,TW22Z06986P3,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069870,威健永豐19購02,TW22Z0698706,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069871,建漢永豐1A購01,TW22Z0698714,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069872,耀登永豐19購01,TW22Z0698722,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069873,牧德永豐1A購01,TW22Z0698730,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069874,合勤控永豐19購02,TW22Z0698748,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069875,捷敏永豐1A購01,TW22Z0698755,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069876,台達電日盛19購01,TW22Z0698763,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069877,開發金日盛19購01,TW22Z0698771,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069878,台積電統一19購10,TW22Z0698789,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069879,長榮統一1B購11,TW22Z0698797,2022/03/30,上市,,RWSCCA
上市認購(售)權證,06987P,凌通群益21售02,TW22Z06987P1,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069880,長榮統一23購07,TW22Z0698805,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069881,長榮統一23購08,TW22Z0698813,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069882,華航統一1A購10,TW22Z0698821,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069883,萬海統一19購07,TW22Z0698839,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069884,萬海統一1B購05,TW22Z0698847,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069885,中信金統一1C購01,TW22Z0698854,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069886,華晶科統一21購02,TW22Z0698862,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069887,世紀鋼統一1C購01,TW22Z0698870,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069888,味全凱基1C購01,TW22Z0698888,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069889,華夏凱基1A購02,TW22Z0698896,2022/03/30,上市,,RWSCCA
上市認購(售)權證,06988P,祥碩群益22售02,TW22Z06988P9,2022/07/05,上市,,RWSCPE
上市認購(售)權證,069890,力麗凱基1C購01,TW22Z0698904,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069891,大亞凱基1C購01,TW22Z0698912,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069892,永光凱基1A購01,TW22Z0698920,2022/03/30,上市,,RWSCCA
上市認購(售)權證,069893,中纖凱基1C購01,TW22Z0698938,2022/03/30,上市,,RWSCCA
