Attributes,High,Low,Open,Close,Volume,Adj Close
Symbols,6005.TW,6005.TW,6005.TW,6005.TW,6005.TW,6005.TW
Date,,,,,,
2008-01-02,12.586799621582031,11.969099998474121,12.586799621582031,11.969099998474121,4023584.0,8.257354736328125
2008-01-03,11.969099998474121,11.698800086975098,11.698800086975098,11.891799926757812,2810163.0,8.204028129577637
2008-01-04,12.548199653625488,11.776000022888184,11.814599990844727,12.548199653625488,4151789.0,8.65687084197998
2008-01-07,12.895700454711914,12.123499870300293,12.200699806213379,12.663999557495117,8418834.0,8.736760139465332
2008-01-08,13.32040023803711,12.663999557495117,12.70259952545166,13.32040023803711,8952376.0,9.189603805541992
2008-01-09,13.860899925231934,13.166000366210938,13.281800270080566,13.783699989318848,12665159.0,9.509227752685547
2008-01-10,13.976799964904785,13.474800109863281,13.82229995727539,13.55210018157959,6012713.0,9.34945011138916
2008-01-11,13.590700149536133,13.011500358581543,13.590700149536133,13.011500358581543,3337230.0,8.976496696472168
2008-01-14,13.860899925231934,13.359000205993652,13.513400077819824,13.82229995727539,15897494.0,9.535857200622559
2008-01-15,14.787599563598633,14.053999900817871,14.053999900817871,14.787599563598633,28424087.0,10.201807022094727
2008-01-16,14.980600357055664,14.208399772644043,14.594499588012695,14.246999740600586,18392970.0,9.828852653503418
2008-01-17,14.51729965209961,13.474800109863281,14.246999740600586,13.706500053405762,14008080.0,9.45596981048584
2008-01-18,14.633099555969238,13.397600173950195,13.513400077819824,14.633099555969238,12597818.0,10.095222473144531
2008-01-21,15.328100204467773,14.633099555969238,14.671799659729004,15.096500396728516,16298946.0,10.414916038513184
2008-01-22,14.092599868774414,14.053999900817871,14.053999900817871,14.053999900817871,6961952.0,9.695704460144043
2008-01-23,14.092599868774414,13.088700294494629,13.976799964904785,13.088700294494629,12021541.0,9.029756546020508
2008-01-24,13.55210018157959,12.818499565124512,13.436200141906738,13.20460033416748,6460785.0,9.10971450805664
2008-01-25,13.8996000289917,13.243200302124023,13.397600173950195,13.860899925231934,4690512.0,9.562488555908203
2008-01-28,13.82229995727539,13.281800270080566,13.745100021362305,13.359000205993652,3983438.0,9.216233253479004
2008-01-29,13.629300117492676,13.32040023803711,13.590700149536133,13.55210018157959,2503247.0,9.34945011138916
2008-01-30,14.053999900817871,13.513400077819824,13.667900085449219,13.8996000289917,6130558.0,9.589187622070312
